haul_no,common_name,sci_name,species_group,maturity,area
88,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
88,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
88,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
88,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
88,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
88,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
88,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
88,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
88,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
88,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
88,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
88,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
88,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
88,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
88,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
88,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
88,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
88,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
88,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
88,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
88,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
88,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
88,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
88,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
88,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
88,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
88,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
88,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
88,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
88,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
88,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
88,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
88,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
88,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
88,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
88,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
88,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
88,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
88,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
88,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
88,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
88,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
88,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
89,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
89,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
89,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
89,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
89,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
89,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
89,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
89,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
89,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
89,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
89,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
89,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
89,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
89,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
89,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
89,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
89,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
89,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
89,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
89,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
89,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
89,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
89,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
89,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
89,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
89,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
89,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
89,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
89,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
89,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
89,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
89,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
89,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
89,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
89,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
89,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
89,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
89,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
89,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
89,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
89,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
89,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
89,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
90,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
90,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
90,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
90,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
90,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
90,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
90,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
90,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
90,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
90,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
90,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
90,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
90,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
90,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
90,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
90,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
90,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
90,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
90,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
90,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
90,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
90,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
90,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
90,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
90,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
90,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
90,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
90,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
90,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
90,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
90,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
90,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
90,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
90,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
90,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
90,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
90,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
90,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
90,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
90,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
90,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
90,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
90,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
91,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
91,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
91,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
91,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
91,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
91,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
91,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
91,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
91,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
91,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
91,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
91,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
91,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
91,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
91,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
91,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
91,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
91,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
91,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
91,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
91,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
91,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
91,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
91,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
91,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
91,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
91,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
91,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
91,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
91,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
91,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
91,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
91,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
91,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
91,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
91,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
91,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
91,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
91,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
91,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
91,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
91,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
91,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
92,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
92,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
92,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
92,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
92,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
92,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
92,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
92,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
92,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
92,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
92,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
92,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
92,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
92,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
92,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
92,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
92,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
92,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
92,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
92,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
92,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
92,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
92,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
92,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
92,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
92,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
92,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
92,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
92,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
92,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
92,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
92,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
92,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
92,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
92,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
92,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
92,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
92,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
92,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
92,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
92,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
92,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
92,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
93,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
93,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
93,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
93,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
93,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
93,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
93,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
93,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
93,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
93,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
93,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
93,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
93,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
93,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
93,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
93,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
93,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
93,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
93,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
93,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
93,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
93,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
93,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
93,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
93,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
93,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
93,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
93,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
93,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
93,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
93,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
93,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
93,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
93,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
93,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
93,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
93,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
93,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
93,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
93,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
93,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
93,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
93,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
97,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
97,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
97,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
97,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
97,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
97,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
97,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
97,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
97,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
97,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
97,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
97,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
97,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
97,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
97,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
97,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
97,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
97,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
97,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
97,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
97,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
97,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
97,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
97,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
97,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
97,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
97,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
97,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
97,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
97,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
97,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
97,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
97,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
97,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
97,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
97,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
97,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
97,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
97,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
97,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
97,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
97,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
97,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
98,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
98,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
